Make,Model,Year,Fuel,HP,Cylinders,Trans,DT,Doors,MCAT,Size,Style,Highway,City,Popularity,MSRP
FERR,360,2004,PQ,400,8,AMT,R,2,"Exotic,High-Performance",C,CON,15,10,2774,180408
NIS,370Z,2015,PQ,350,6,A,R,2,"Factory Tuner,High-Performance",C,COU,26,19,2009,46790
NIS,370Z,2015,PQ,332,6,M,R,2,High-Performance,C,CON,24,17,2009,48100
NIS,370Z,2015,PQ,332,6,M,R,2,High-Performance,C,COU,26,18,2009,29990
NIS,370Z,2015,PQ,332,6,A,R,2,High-Performance,C,CON,25,18,2009,41820
NIS,370Z,2015,PQ,332,6,A,R,2,High-Performance,C,COU,26,19,2009,31290
NIS,370Z,2015,PQ,332,6,A,R,2,High-Performance,C,COU,26,19,2009,34870
NIS,370Z,2015,PQ,332,6,M,R,2,High-Performance,C,COU,26,18,2009,33570
NIS,370Z,2015,PQ,332,6,A,R,2,High-Performance,C,CON,25,18,2009,46570
NIS,370Z,2015,PQ,332,6,M,R,2,High-Performance,C,COU,26,18,2009,37970
NIS,370Z,2015,PQ,332,6,M,R,2,High-Performance,C,COU,26,18,2009,37070
NIS,370Z,2015,PQ,332,6,A,R,2,High-Performance,C,CON,25,18,2009,49400
NIS,370Z,2015,PQ,332,6,M,R,2,High-Performance,C,CON,24,17,2009,45270
NIS,370Z,2015,PQ,332,6,A,R,2,High-Performance,C,COU,26,19,2009,39270
NIS,370Z,2015,PQ,350,6,M,R,2,"Factory Tuner,High-Performance",C,COU,26,18,2009,45490
NIS,370Z,2015,PQ,350,6,M,R,2,"Factory Tuner,High-Performance",C,COU,26,18,2009,41990
NIS,370Z,2015,PQ,332,6,A,R,2,High-Performance,C,COU,26,19,2009,38370
NIS,370Z,2015,PQ,350,6,A,R,2,"Factory Tuner,High-Performance",C,COU,26,19,2009,43290
NIS,370Z,2016,PQ,332,6,A,R,2,High-Performance,C,CON,25,18,2009,41820
NIS,370Z,2016,PQ,332,6,M,R,2,High-Performance,C,CON,24,17,2009,48100
NIS,370Z,2016,PQ,350,6,A,R,2,"Factory Tuner,High-Performance",C,COU,26,19,2009,43290
NIS,370Z,2016,PQ,332,6,A,R,2,High-Performance,C,COU,26,19,2009,39270
NIS,370Z,2016,PQ,332,6,A,R,2,High-Performance,C,COU,26,19,2009,34870
NIS,370Z,2016,PQ,350,6,M,R,2,"Factory Tuner,High-Performance",C,COU,26,18,2009,41990
NIS,370Z,2016,PQ,332,6,A,R,2,High-Performance,C,COU,26,19,2009,38370
NIS,370Z,2016,PQ,332,6,M,R,2,High-Performance,C,CON,24,17,2009,45270
NIS,370Z,2016,PQ,350,6,M,R,2,"Factory Tuner,High-Performance",C,COU,26,18,2009,45490
NIS,370Z,2016,PQ,332,6,M,R,2,High-Performance,C,COU,26,18,2009,29990
NIS,370Z,2016,PQ,332,6,A,R,2,High-Performance,C,CON,25,18,2009,46570
NIS,370Z,2016,PQ,350,6,A,R,2,"Factory Tuner,High-Performance",C,COU,26,19,2009,46790
NIS,370Z,2016,PQ,332,6,A,R,2,High-Performance,C,CON,25,18,2009,49400
NIS,370Z,2016,PQ,332,6,M,R,2,High-Performance,C,COU,26,18,2009,37070
NIS,370Z,2016,PQ,332,6,A,R,2,High-Performance,C,COU,26,19,2009,31290
NIS,370Z,2016,PQ,332,6,M,R,2,High-Performance,C,COU,26,18,2009,37970
NIS,370Z,2016,PQ,332,6,M,R,2,High-Performance,C,COU,26,18,2009,33570
NIS,370Z,2017,PQ,332,6,M,R,2,High-Performance,C,COU,26,18,2009,37970
NIS,370Z,2017,PQ,332,6,A,R,2,High-Performance,C,COU,26,19,2009,38370
NIS,370Z,2017,PQ,332,6,A,R,2,High-Performance,C,COU,26,19,2009,34870
NIS,370Z,2017,PQ,332,6,M,R,2,High-Performance,C,COU,26,18,2009,29990
NIS,370Z,2017,PQ,350,6,M,R,2,"Factory Tuner,High-Performance",C,COU,26,18,2009,45490
NIS,370Z,2017,PQ,350,6,M,R,2,"Factory Tuner,High-Performance",C,COU,26,18,2009,41990
NIS,370Z,2017,PQ,332,6,M,R,2,High-Performance,C,CON,24,17,2009,45270
NIS,370Z,2017,PQ,332,6,M,R,2,High-Performance,C,COU,26,18,2009,33570
NIS,370Z,2017,PQ,332,6,M,R,2,High-Performance,C,CON,24,17,2009,48100
NIS,370Z,2017,PQ,332,6,A,R,2,High-Performance,C,COU,26,19,2009,39270
NIS,370Z,2017,PQ,332,6,A,R,2,High-Performance,C,CON,25,18,2009,46570
NIS,370Z,2017,PQ,332,6,A,R,2,High-Performance,C,CON,25,18,2009,49400
NIS,370Z,2017,PQ,332,6,M,R,2,High-Performance,C,COU,26,18,2009,37070
NIS,370Z,2017,PQ,332,6,A,R,2,High-Performance,C,CON,25,18,2009,41820
NIS,370Z,2017,PQ,350,6,A,R,2,"Factory Tuner,High-Performance",C,COU,26,19,2009,46790
NIS,370Z,2017,PQ,350,6,A,R,2,"Factory Tuner,High-Performance",C,COU,26,19,2009,43290
NIS,370Z,2017,PQ,332,6,A,R,2,High-Performance,C,COU,26,19,2009,31290
MAZ,3,2015,R,184,4,M,F,4,Performance,C,S,37,25,586,25045
MAZ,3,2015,R,184,4,A,F,4,Performance,C,S,39,28,586,26095
MAZ,3,2015,R,155,4,A,F,4,N,C,S,41,30,586,23795
MAZ,3,2015,R,155,4,M,F,4,N,C,S,41,29,586,19595
MAZ,3,2015,R,155,4,M,F,4,N,C,S,41,29,586,18445
MAZ,3,2015,R,184,4,M,F,4,Performance,C,S,37,25,586,23845
MAZ,3,2015,R,184,4,A,F,4,"Hatchback,Performance",C,4H,37,27,586,25395
MAZ,3,2015,R,184,4,A,F,4,Performance,C,S,39,28,586,24895
MAZ,3,2015,R,184,4,M,F,4,"Hatchback,Performance",C,4H,35,26,586,25545
MAZ,3,2015,R,155,4,A,F,4,Hatchback,C,4H,40,30,586,24295
MAZ,3,2015,R,155,4,A,F,4,N,C,S,41,30,586,19495
MAZ,3,2015,R,155,4,M,F,4,Hatchback,C,4H,40,29,586,20095
MAZ,3,2015,R,155,4,A,F,4,Hatchback,C,4H,40,30,586,19995
MAZ,3,2015,R,155,4,A,F,4,Hatchback,C,4H,40,30,586,21145
MAZ,3,2015,R,155,4,M,F,4,Hatchback,C,4H,40,29,586,23245
MAZ,3,2015,R,155,4,M,F,4,N,C,S,41,29,586,16945
MAZ,3,2015,R,184,4,M,F,4,"Hatchback,Performance",C,4H,35,26,586,24345
MAZ,3,2015,R,155,4,A,F,4,N,C,S,41,30,586,20645
MAZ,3,2015,R,155,4,M,F,4,Hatchback,C,4H,40,29,586,18945
MAZ,3,2015,R,184,4,A,F,4,"Hatchback,Performance",C,4H,37,27,586,26595
MAZ,3,2015,R,155,4,M,F,4,N,C,S,41,29,586,22745
MAZ,3,2015,R,155,4,A,F,4,N,C,S,41,30,586,17995
MAZ,3,2016,R,155,4,M,F,4,N,C,S,41,29,586,22545
MAZ,3,2016,R,155,4,A,F,4,N,C,S,41,30,586,21095
MAZ,3,2016,R,184,4,A,F,4,"Hatchback,Performance",C,4H,37,27,586,25495
MAZ,3,2016,R,155,4,M,F,4,Hatchback,C,4H,40,29,586,20745
MAZ,3,2016,R,155,4,A,F,4,Hatchback,C,4H,40,30,586,24295
MAZ,3,2016,R,155,4,A,F,4,N,C,S,41,30,586,23595
MAZ,3,2016,R,155,4,A,F,4,Hatchback,C,4H,40,30,586,21795
MAZ,3,2016,R,155,4,M,F,4,N,C,S,41,29,586,17845
MAZ,3,2016,R,184,4,A,F,4,"Hatchback,Performance",C,4H,37,27,586,26495
MAZ,3,2016,R,184,4,M,F,4,Performance,C,S,37,25,586,24745
MAZ,3,2016,R,155,4,A,F,4,N,C,S,41,30,586,18895
MAZ,3,2016,R,155,4,A,F,4,Hatchback,C,4H,40,30,586,19595
MAZ,3,2016,R,155,4,M,F,4,Hatchback,C,4H,40,29,586,23245
MAZ,3,2016,R,155,4,M,F,4,Hatchback,C,4H,40,29,586,18545
MAZ,3,2016,R,184,4,A,F,4,Performance,C,S,39,28,586,25795
MAZ,3,2016,R,155,4,M,F,4,N,C,S,41,29,586,20045
MAZ,3,2016,R,184,4,M,F,4,"Hatchback,Performance",C,4H,35,26,586,25445
MAZ,3,2016,R,184,4,A,F,4,Performance,C,S,39,28,586,24795
MAZ,3,2017,R,155,4,A,F,4,N,M,S,37,28,586,21495
MAZ,3,2017,R,155,4,M,F,4,N,M,S,37,27,586,17845
MAZ,3,2017,R,184,4,M,F,4,Performance,M,S,34,25,586,23145
MAZ,3,2017,R,184,4,A,F,4,Performance,M,S,36,27,586,24195
MAZ,3,2017,R,155,4,A,F,4,Hatchback,C,4H,37,28,586,20145
MAZ,3,2017,R,184,4,A,F,4,"Hatchback,Performance",C,4H,35,26,586,24945
MAZ,3,2017,R,184,4,M,F,4,"Hatchback,Performance",C,4H,33,25,586,23895
MAZ,3,2017,R,155,4,M,F,4,Hatchback,C,4H,37,27,586,19095
MAZ,3,2017,R,184,4,A,F,4,"Hatchback,Performance",C,4H,35,26,586,23445
MAZ,3,2017,R,155,4,A,F,4,N,M,S,37,28,586,18895
MAZ,3,2017,R,155,4,A,F,4,Hatchback,C,4H,37,28,586,22245
MAZ,3,2017,R,184,4,M,F,4,"Hatchback,Performance",C,4H,33,25,586,22395
MAZ,3,2017,R,155,4,M,F,4,N,M,S,37,27,586,20445
BMW,4 Series Gran Coupe,2015,PQ,240,4,A,A,4,Luxury,M,S,33,22,3916,42300
BMW,4 Series Gran Coupe,2015,PQ,240,4,A,R,4,Luxury,M,S,34,23,3916,40300
BMW,4 Series Gran Coupe,2015,PQ,240,4,A,R,4,Luxury,M,S,34,23,3916,40300
BMW,4 Series Gran Coupe,2015,PQ,240,4,A,A,4,Luxury,M,S,33,22,3916,42300
BMW,4 Series Gran Coupe,2015,PQ,300,6,A,R,4,"Luxury,Performance",M,S,32,21,3916,45800
BMW,4 Series Gran Coupe,2015,PQ,300,6,A,A,4,"Luxury,Performance",M,S,31,20,3916,47800
BMW,4 Series Gran Coupe,2016,PQ,240,4,A,A,4,Luxury,M,S,34,22,3916,43650
BMW,4 Series Gran Coupe,2016,PQ,300,6,A,A,4,"Luxury,Performance",M,S,30,20,3916,49950
BMW,4 Series Gran Coupe,2016,PQ,300,6,A,R,4,"Luxury,Performance",M,S,31,20,3916,47950
BMW,4 Series Gran Coupe,2016,PQ,240,4,A,R,4,Luxury,M,S,34,23,3916,41650
BMW,4 Series Gran Coupe,2017,PC,320,6,A,R,4,"Luxury,High-Performance",M,S,32,21,3916,48300
BMW,4 Series Gran Coupe,2017,PC,320,6,A,A,4,"Luxury,Performance",M,S,31,21,3916,50300
BMW,4 Series Gran Coupe,2017,PC,248,4,A,A,4,Luxury,M,S,33,23,3916,43950
BMW,4 Series Gran Coupe,2017,PC,248,4,A,R,4,"Luxury,Performance",M,S,34,23,3916,41950
BMW,4 Series,2015,PQ,300,6,A,A,2,"Luxury,Performance",M,CON,29,20,3916,56900
BMW,4 Series,2015,PQ,300,6,A,R,2,"Luxury,Performance",M,COU,32,21,3916,46250
BMW,4 Series,2015,PQ,240,4,A,A,2,Luxury,M,CON,33,21,3916,50750
BMW,4 Series,2015,PQ,240,4,A,A,2,Luxury,M,COU,33,22,3916,42750
BMW,4 Series,2015,PQ,240,4,A,R,2,Luxury,M,CON,34,23,3916,48750
BMW,4 Series,2015,PQ,300,6,A,A,2,"Luxury,Performance",M,COU,30,20,3916,48250
BMW,4 Series,2015,PQ,240,4,A,A,2,Luxury,M,COU,33,22,3916,42750
BMW,4 Series,2015,PQ,240,4,A,A,2,Luxury,M,CON,33,21,3916,50750
BMW,4 Series,2015,PQ,240,4,A,R,2,"Luxury,Performance",M,COU,35,23,3916,40750
BMW,4 Series,2015,PQ,300,6,A,R,2,"Luxury,Performance",M,CON,31,20,3916,54900
BMW,4 Series,2015,PQ,240,4,A,R,2,Luxury,M,CON,34,23,3916,48750
BMW,4 Series,2015,PQ,240,4,A,R,2,"Luxury,Performance",M,COU,35,23,3916,40750
BMW,4 Series,2016,PQ,240,4,A,A,2,Luxury,M,CON,33,21,3916,52000
BMW,4 Series,2016,PQ,240,4,A,R,2,Luxury,M,CON,34,23,3916,50000
BMW,4 Series,2016,PQ,240,4,M,R,2,"Luxury,Performance",M,COU,34,22,3916,41850
BMW,4 Series,2016,PQ,300,6,A,A,2,"Luxury,Performance",M,COU,30,20,3916,50150
BMW,4 Series,2016,PQ,240,4,A,R,2,"Luxury,Performance",M,COU,35,23,3916,41850
BMW,4 Series,2016,PQ,300,6,A,A,2,"Luxury,Performance",M,CON,29,20,3916,58950
BMW,4 Series,2016,PQ,240,4,A,A,2,Luxury,M,COU,34,22,3916,43850
BMW,4 Series,2016,PQ,300,6,A,R,2,"Luxury,Performance",M,COU,31,20,3916,48150
BMW,4 Series,2016,PQ,300,6,A,R,2,"Luxury,Performance",M,CON,31,20,3916,56950
BMW,4 Series,2017,PC,248,4,A,R,2,Luxury,M,CON,34,23,3916,50300
BMW,4 Series,2017,PC,248,4,A,A,2,Luxury,M,CON,32,22,3916,52300
BMW,4 Series,2017,PC,320,6,A,A,2,"Luxury,Performance",M,COU,31,21,3916,50500
BMW,4 Series,2017,PC,248,4,A,A,2,"Luxury,Performance",M,COU,33,23,3916,44150
BMW,4 Series,2017,PC,248,4,A,R,2,"Luxury,Performance",M,COU,34,23,3916,42150
BMW,4 Series,2017,PC,320,6,A,A,2,"Luxury,Performance",M,CON,30,20,3916,59300
BMW,4 Series,2017,PC,320,6,A,R,2,"Luxury,Performance",M,CON,29,21,3916,57300
BMW,4 Series,2017,PC,320,6,A,R,2,"Luxury,Performance",M,COU,32,21,3916,48500
MB,400-Class,1992,R,268,8,A,R,4,"Luxury,Performance",M,S,20,15,617,2168
MB,400-Class,1992,R,282,8,A,R,4,Luxury,L,S,16,12,617,2497
MB,400-Class,1993,R,275,8,A,R,4,"Luxury,Performance",M,S,22,16,617,2278
MB,400-Class,1993,R,275,8,A,R,4,Luxury,L,S,17,13,617,2650
MB,420-Class,1990,R,201,8,A,R,4,Luxury,L,S,17,14,617,2000
MB,420-Class,1991,R,201,8,A,R,4,Luxury,L,S,17,14,617,2186
FERR,456M,2001,PQ,442,12,A,R,2,"Exotic,High-Performance",C,COU,14,9,2774,223970
FERR,456M,2001,PQ,442,12,M,R,2,"Exotic,High-Performance",C,COU,15,9,2774,219775
FERR,456M,2002,PQ,442,12,A,R,2,"Exotic,High-Performance",C,COU,14,9,2774,228625
FERR,456M,2002,PQ,442,12,M,R,2,"Exotic,High-Performance",C,COU,15,9,2774,224585
FERR,456M,2003,PQ,442,12,A,R,2,"Exotic,High-Performance",C,COU,14,9,2774,228625
FERR,456M,2003,PQ,442,12,M,R,2,"Exotic,High-Performance",C,COU,15,9,2774,224585
FERR,458 Italia,2013,PQ,562,8,AMT,R,2,"Exotic,High-Performance",C,CON,17,13,2774,257412
FERR,458 Italia,2013,PQ,562,8,AMT,R,2,"Exotic,High-Performance",C,COU,17,13,2774,233509
FERR,458 Italia,2014,PQ,562,8,AMT,R,2,"Exotic,High-Performance",C,COU,17,13,2774,233509
FERR,458 Italia,2014,PQ,597,8,AMT,R,2,"Exotic,High-Performance",C,COU,17,13,2774,288000
FERR,458 Italia,2014,PQ,562,8,AMT,R,2,"Exotic,High-Performance",C,CON,17,13,2774,257412
FERR,458 Italia,2015,PQ,562,8,AMT,R,2,"Exotic,High-Performance",C,COU,17,13,2774,239340
FERR,458 Italia,2015,PQ,562,8,AMT,R,2,"Exotic,High-Performance",C,CON,17,13,2774,263553
FERR,458 Italia,2015,PQ,597,8,AMT,R,2,"Exotic,High-Performance",C,COU,17,13,2774,291744
ALFA,4C,2015,PQ,237,4,AMT,R,2,"Luxury,High-Performance",C,CON,34,24,113,63900
ALFA,4C,2015,PQ,237,4,AMT,R,2,"Luxury,High-Performance",C,COU,34,24,113,68400
ALFA,4C,2015,PQ,237,4,AMT,R,2,"Luxury,High-Performance",C,COU,34,24,113,53900
ALFA,4C,2016,PQ,237,4,AMT,R,2,"Luxury,High-Performance",C,COU,34,24,113,55900
ALFA,4C,2016,PQ,237,4,AMT,R,2,"Luxury,High-Performance",C,CON,34,24,113,65900
TOY,4Runner,2014,R,270,6,A,R,4,N,M,4S,23,17,2031,41365
TOY,4Runner,2014,R,270,6,A,R,4,N,M,4S,23,17,2031,35740
TOY,4Runner,2014,R,270,6,A,4,4,N,M,4S,22,17,2031,37615
TOY,4Runner,2014,R,270,6,A,4,4,N,M,4S,22,17,2031,34695
TOY,4Runner,2014,R,270,6,A,4,4,N,M,4S,22,17,2031,35725
TOY,4Runner,2014,R,270,6,A,4,4,N,M,4S,22,17,2031,43400
TOY,4Runner,2014,R,270,6,A,R,4,N,M,4S,23,17,2031,32820
TOY,4Runner,2014,R,270,6,A,4,4,N,M,4S,22,17,2031,38645
TOY,4Runner,2015,R,270,6,A,4,4,N,M,4S,21,17,2031,37825
TOY,4Runner,2015,R,270,6,A,4,4,N,M,4S,21,17,2031,43620
TOY,4Runner,2015,R,270,6,A,4,4,N,M,4S,21,17,2031,36115
TOY,4Runner,2015,R,270,6,A,R,4,N,M,4S,22,17,2031,35950
TOY,4Runner,2015,R,270,6,A,R,4,N,M,4S,22,17,2031,33210
TOY,4Runner,2015,R,270,6,A,4,4,N,M,4S,21,17,2031,38855
TOY,4Runner,2015,R,270,6,A,R,4,N,M,4S,22,17,2031,41585
TOY,4Runner,2015,R,270,6,A,4,4,N,M,4S,21,17,2031,35085
TOY,4Runner,2015,R,270,6,A,4,4,N,M,4S,21,17,2031,41310
TOY,4Runner,2016,R,270,6,A,R,4,N,M,4S,22,17,2031,36690
TOY,4Runner,2016,R,270,6,A,4,4,N,M,4S,21,17,2031,44360
TOY,4Runner,2016,R,270,6,A,4,4,N,M,4S,21,17,2031,39595
TOY,4Runner,2016,R,270,6,A,4,4,N,M,4S,21,17,2031,41850
TOY,4Runner,2016,R,270,6,A,R,4,N,M,4S,22,17,2031,42325
TOY,4Runner,2016,R,270,6,A,4,4,N,M,4S,21,17,2031,35885
TOY,4Runner,2016,R,270,6,A,4,4,N,M,4S,21,17,2031,38565
TOY,4Runner,2016,R,270,6,A,4,4,N,M,4S,21,17,2031,36915
TOY,4Runner,2016,R,270,6,A,R,4,N,M,4S,22,17,2031,34010
BMW,5 Series Gran Turismo,2015,PQ,300,6,A,R,4,"Hatchback,Luxury",L,4H,28,19,3916,60700
BMW,5 Series Gran Turismo,2015,PQ,445,8,A,A,4,"Hatchback,Luxury,Performance",L,4H,24,16,3916,71400
BMW,5 Series Gran Turismo,2015,PQ,300,6,A,A,4,"Hatchback,Luxury",L,4H,26,18,3916,63000
BMW,5 Series Gran Turismo,2015,PQ,445,8,A,R,4,"Hatchback,Luxury,Performance",L,4H,25,16,3916,69100
BMW,5 Series Gran Turismo,2016,PQ,300,6,A,A,4,"Hatchback,Luxury",L,4H,26,18,3916,63200
BMW,5 Series Gran Turismo,2016,PQ,445,8,A,A,4,"Hatchback,Luxury,Performance",L,4H,24,16,3916,72500
BMW,5 Series Gran Turismo,2016,PQ,300,6,A,R,4,"Hatchback,Luxury",L,4H,28,19,3916,60900
BMW,5 Series Gran Turismo,2017,PQ,300,6,A,A,4,"Hatchback,Luxury",L,4H,26,18,3916,63200
BMW,5 Series Gran Turismo,2017,PQ,300,6,A,R,4,"Hatchback,Luxury,Performance",L,4H,27,19,3916,60900
BMW,5 Series Gran Turismo,2017,PQ,445,8,A,A,4,"Hatchback,Luxury,Performance",L,4H,24,15,3916,72500
BMW,5 Series,2015,PQ,443,8,A,A,4,"Luxury,High-Performance",L,S,25,16,3916,67200
BMW,5 Series,2015,PQ,302,6,A,A,4,"Luxury,Performance",L,S,29,20,3916,57900
BMW,5 Series,2015,D,255,6,A,R,4,"Diesel,Luxury",L,S,38,26,3916,57100
BMW,5 Series,2015,PQ,241,4,A,A,4,Luxury,L,S,33,22,3916,52250
BMW,5 Series,2015,D,255,6,A,A,4,"Diesel,Luxury",L,S,37,26,3916,59400
BMW,5 Series,2015,PQ,443,8,A,R,4,"Luxury,High-Performance",L,S,25,17,3916,64900
BMW,5 Series,2015,PQ,241,4,A,R,4,Luxury,L,S,34,23,3916,49950
BMW,5 Series,2015,PQ,302,6,A,R,4,"Luxury,Performance",L,S,31,20,3916,55600
BMW,5 Series,2016,D,255,6,A,R,4,"Diesel,Luxury",L,S,38,26,3916,57350
BMW,5 Series,2016,PQ,302,6,A,A,4,"Luxury,Performance",L,S,29,20,3916,58150
BMW,5 Series,2016,PQ,302,6,A,R,4,"Luxury,Performance",L,S,31,20,3916,55850
BMW,5 Series,2016,PQ,240,4,A,A,4,Luxury,L,S,34,22,3916,52500
BMW,5 Series,2016,PQ,240,4,A,R,4,Luxury,L,S,34,23,3916,50200
BMW,5 Series,2016,PQ,443,8,A,A,4,"Luxury,High-Performance",L,S,25,16,3916,68600
BMW,5 Series,2016,PQ,443,8,A,R,4,"Luxury,High-Performance",L,S,25,17,3916,66300
BMW,5 Series,2016,D,255,6,A,A,4,"Diesel,Luxury",L,S,37,26,3916,59650
MB,500-Class,1991,R,322,8,A,R,2,"Luxury,Performance",C,CON,17,13,617,4155
MB,500-Class,1992,R,322,8,A,R,4,Luxury,L,S,15,11,617,2427
MB,500-Class,1992,R,322,8,A,R,4,"Luxury,Performance",M,S,16,13,617,3245
MB,500-Class,1992,R,322,8,A,R,2,"Luxury,Performance",C,CON,17,13,617,4701
MB,500-Class,1993,R,315,8,A,R,2,Luxury,L,COU,16,12,617,3176
MB,500-Class,1993,R,315,8,A,R,4,"Luxury,Performance",M,S,18,14,617,3613
MB,500-Class,1993,R,315,8,A,R,2,"Luxury,Performance",C,CON,19,14,617,5140
MB,500-Class,1993,R,315,8,A,R,4,Luxury,L,S,16,12,617,2692
FIAT,500e,2015,E,,0,D,F,2,Hatchback,C,2H,108,122,819,31800
FIAT,500e,2016,E,,0,D,F,2,Hatchback,C,2H,103,121,819,31800
FIAT,500e,2017,E,,0,D,F,2,Hatchback,C,2H,103,121,819,31800
FIAT,500,2015,PC,160,4,M,F,2,"Factory Tuner,Performance",C,CON,34,28,819,26595
FIAT,500,2015,PC,101,4,M,F,2,Hatchback,C,2H,40,31,819,18700
FIAT,500,2015,PC,135,4,M,F,2,Hatchback,C,2H,34,28,819,19700
FIAT,500,2015,PC,101,4,M,F,2,N,C,CON,34,28,819,22800
FIAT,500,2015,PC,101,4,M,F,2,N,C,CON,34,28,819,24700
FIAT,500,2015,PC,160,4,M,F,2,"Hatchback,Factory Tuner,Performance",C,2H,34,28,819,22495
FIAT,500,2015,PC,101,4,M,F,2,Hatchback,C,2H,40,31,819,17495
FIAT,500,2015,PC,101,4,M,F,2,N,C,CON,34,28,819,20345
FIAT,500,2015,PC,101,4,M,F,2,Hatchback,C,2H,40,31,819,17700
FIAT,500,2015,PC,101,4,M,F,2,Hatchback,C,2H,40,31,819,20400
FIAT,500,2015,PC,101,4,M,F,2,Hatchback,C,2H,40,31,819,16845
FIAT,500,2016,PC,160,4,M,F,2,"Factory Tuner,Performance",C,CON,34,28,819,26695
FIAT,500,2016,PC,101,4,M,F,2,Hatchback,C,2H,40,31,819,21295
FIAT,500,2016,PC,101,4,M,F,2,Hatchback,C,2H,40,31,819,20395
FIAT,500,2016,PC,101,4,M,F,2,Hatchback,C,2H,40,31,819,17745
FIAT,500,2016,PC,160,4,M,F,2,"Hatchback,Factory Tuner,Performance",C,2H,34,28,819,22575
FIAT,500,2016,PC,101,4,M,F,2,N,C,CON,40,31,819,24495
FIAT,500,2016,PC,101,4,M,F,2,Hatchback,C,2H,40,31,819,16995
FIAT,500,2016,PC,101,4,M,F,2,N,C,CON,40,31,819,20395
FIAT,500,2016,PC,135,4,M,F,2,Hatchback,C,2H,34,28,819,19700
FIAT,500,2016,PC,101,4,M,F,2,Hatchback,C,2H,40,31,819,17900
FIAT,500,2016,PC,101,4,M,F,2,N,C,CON,40,31,819,21395
FIAT,500,2017,PC,160,4,M,F,2,"Hatchback,Factory Tuner,Performance",C,2H,33,28,819,19995
FIAT,500,2017,PC,101,4,A,F,2,Hatchback,C,2H,33,27,819,19390
FIAT,500,2017,PC,101,4,A,F,2,N,C,CON,33,27,819,17485
FIAT,500,2017,PC,101,4,A,F,2,N,C,CON,33,27,819,20885
FIAT,500,2017,PC,160,4,M,F,2,"Factory Tuner,Performance",C,CON,33,28,819,21490
FIAT,500,2017,PC,101,4,A,F,2,Hatchback,C,2H,33,27,819,15990
FIAT,500L,2015,PC,160,4,M,F,4,N,C,W,33,25,819,19345
FIAT,500L,2015,PC,160,4,M,F,4,N,C,W,33,25,819,23095
FIAT,500L,2015,PC,160,4,A,F,4,N,C,W,30,22,819,24695
FIAT,500L,2015,PC,160,4,M,F,4,N,C,W,33,25,819,21695
FIAT,500L,2015,PC,160,4,M,F,4,N,C,W,33,25,819,20695
FIAT,500L,2016,PC,160,4,M,F,4,N,C,W,33,25,819,21880
FIAT,500L,2016,PC,160,4,M,F,4,N,C,W,33,25,819,23395
FIAT,500L,2016,PC,160,4,A,F,4,N,C,W,30,22,819,24795
FIAT,500L,2016,PC,160,4,M,F,4,N,C,W,33,25,819,20795
FIAT,500L,2016,PC,160,4,M,F,4,N,C,W,33,25,819,19495
FIAT,500L,2017,PC,160,4,A,F,4,N,C,W,30,22,819,23695
FIAT,500L,2017,PC,160,4,A,F,4,N,C,W,30,22,819,20995
FIAT,500L,2017,PC,160,4,A,F,4,N,C,W,30,22,819,22995
FIAT,500X,2016,R,180,4,A,A,4,Crossover,C,4S,30,21,819,24635
FIAT,500X,2016,R,180,4,A,F,4,Crossover,C,4S,31,22,819,25135
FIAT,500X,2016,R,180,4,A,A,4,Crossover,C,4S,30,21,819,29235
FIAT,500X,2016,R,180,4,A,F,4,Crossover,C,4S,31,22,819,23335
FIAT,500X,2016,R,180,4,A,F,4,Crossover,C,4S,31,22,819,22735
FIAT,500X,2016,R,180,4,A,A,4,Crossover,C,4S,30,21,819,27035
FIAT,500X,2016,PC,160,4,M,F,4,Crossover,C,4S,34,25,819,20000
FIAT,500X,2016,R,180,4,A,F,4,Crossover,C,4S,31,22,819,27335
FIAT,500X,2016,R,180,4,A,A,4,Crossover,C,4S,30,21,819,25235
FIAT,500X,2017,R,180,4,A,A,4,Crossover,C,4S,29,21,819,27035
FIAT,500X,2017,R,180,4,A,F,4,Crossover,C,4S,30,22,819,25135
FIAT,500X,2017,R,180,4,A,A,4,Crossover,C,4S,29,21,819,25235
FIAT,500X,2017,R,180,4,A,A,4,Crossover,C,4S,29,21,819,23890
FIAT,500X,2017,R,180,4,A,F,4,Crossover,C,4S,30,22,819,23335
FIAT,500X,2017,PC,160,4,M,F,4,Crossover,C,4S,33,25,819,19995
FERR,550,2001,PQ,485,12,M,R,2,"Exotic,High-Performance",C,CON,12,8,2774,248500
FERR,550,2001,PQ,485,12,M,R,2,"Exotic,High-Performance",C,COU,12,8,2774,205840
MB,560-Class,1990,R,238,8,A,R,2,Luxury,L,COU,16,12,617,2323
MB,560-Class,1990,R,238,8,A,R,4,Luxury,L,S,16,12,617,2170
MB,560-Class,1991,R,238,8,A,R,2,Luxury,L,COU,16,12,617,2443
MB,560-Class,1991,R,238,8,A,R,4,Luxury,L,S,16,12,617,2304
MCLA,570S,2016,PQ,562,8,AMT,R,2,"Exotic,High-Performance",C,COU,23,16,416,184900
FERR,575M,2002,PQ,515,12,M,R,2,"Exotic,High-Performance",C,COU,15,9,2774,214670
FERR,575M,2002,PQ,515,12,AMT,R,2,"Exotic,High-Performance",C,COU,16,9,2774,224670
FERR,575M,2003,PQ,515,12,M,R,2,"Exotic,High-Performance",C,COU,15,9,2774,217890
